Date Local,Arithmetic Mean,State Name
1/8/22,1005.441667,Alabama
1/9/22,1002.3875,Alabama
1/10/22,1009.3375,Alabama
1/11/22,1009.941667,Alabama
1/12/22,1003.620833,Alabama
1/13/22,994.2,Alabama
1/14/22,994.6375,Alabama
1/15/22,991.408333,Alabama
1/16/22,982.554167,Alabama
1/17/22,994.133333,Alabama
1/18/22,999.445833,Alabama
1/19/22,997.483333,Alabama
1/20/22,1000.1,Alabama
1/21/22,1003.433333,Alabama
1/22/22,1005.016667,Alabama
1/23/22,998.879167,Alabama
1/24/22,992.416667,Alabama
1/25/22,995.645833,Alabama
1/26/22,1003.4625,Alabama
1/27/22,1002.4375,Alabama
1/28/22,999.058333,Alabama
1/29/22,1001.395833,Alabama
1/30/22,996.808333,Alabama
1/31/22,998.4625,Alabama
2/1/22,999.366667,Alabama
2/2/22,996.2375,Alabama
2/3/22,991.979167,Alabama
2/4/22,1002.041667,Alabama
2/5/22,1006.8,Alabama
2/6/22,1004.054167,Alabama
2/7/22,1001.145833,Alabama
2/8/22,1000.691667,Alabama
2/9/22,996.716667,Alabama
2/10/22,996.65,Alabama
2/11/22,995.008333,Alabama
2/12/22,998.741667,Alabama
2/13/22,1002.583333,Alabama
2/14/22,1004.829167,Alabama
2/15/22,1007.458333,Alabama
2/16/22,1004.133333,Alabama
2/17/22,993.116667,Alabama
2/18/22,1000.816667,Alabama
2/19/22,1005.5625,Alabama
2/20/22,1004.491667,Alabama
2/21/22,1001.233333,Alabama
2/22/22,998.354167,Alabama
2/23/22,999.9,Alabama
2/24/22,998.975,Alabama
2/25/22,1005.225,Alabama
2/26/22,1006.358333,Alabama
2/27/22,1000.870833,Alabama
2/28/22,1001.133333,Alabama
3/1/22,1000.254167,Alabama
3/2/22,999.666667,Alabama
3/3/22,1000.154167,Alabama
3/4/22,1001.7125,Alabama
3/5/22,1001.425,Alabama
3/6/22,999.958333,Alabama
3/7/22,995.146667,Alabama
3/8/22,993.96,Alabama
3/9/22,992.758333,Alabama
3/10/22,994.495833,Alabama
3/11/22,990.65,Alabama
3/12/22,998.6,Alabama
3/13/22,1006.683333,Alabama
3/14/22,1005.35,Alabama
3/15/22,998.175,Alabama
3/16/22,992.570833,Alabama
3/17/22,993.441667,Alabama
3/18/22,989.833333,Alabama
3/19/22,997.104167,Alabama
3/20/22,1002.279167,Alabama
3/21/22,999.845833,Alabama
3/22/22,990.395833,Alabama
3/23/22,987.858333,Alabama
3/24/22,992.004167,Alabama
3/25/22,993.566667,Alabama
3/26/22,995.245833,Alabama
3/27/22,997.583333,Alabama
3/28/22,998.316667,Alabama
3/29/22,996.25,Alabama
3/30/22,986.608333,Alabama
3/31/22,986.65,Alabama
4/1/22,995.904167,Alabama
4/2/22,995.770833,Alabama
4/3/22,995.016667,Alabama
4/4/22,992.445833,Alabama
4/5/22,984.141667,Alabama
4/6/22,984.5375,Alabama
4/7/22,989.375,Alabama
4/8/22,991.683333,Alabama
4/9/22,995.154167,Alabama
4/10/22,995.795833,Alabama
4/11/22,996.754167,Alabama
4/12/22,996.35,Alabama
4/13/22,991.575,Alabama
4/14/22,995.9375,Alabama
4/15/22,997.0375,Alabama
4/16/22,995.141667,Alabama
4/17/22,993.308333,Alabama
4/18/22,996.654167,Alabama
4/19/22,1002.216667,Alabama
4/20/22,1001.695833,Alabama
4/21/22,1004.795833,Alabama
4/22/22,1004.820833,Alabama
4/23/22,1000.229167,Alabama
4/24/22,998.383333,Alabama
4/25/22,997.5625,Alabama
4/26/22,1001.258333,Alabama
4/27/22,1000.345833,Alabama
4/28/22,997.575,Alabama
4/29/22,995.195833,Alabama
4/30/22,993.7125,Alabama
5/1/22,995.083333,Alabama
5/2/22,995.525,Alabama
5/3/22,994.6,Alabama
5/4/22,995.375,Alabama
5/5/22,992.7875,Alabama
5/6/22,986.445833,Alabama
5/7/22,988.4125,Alabama
5/8/22,991.091667,Alabama
5/9/22,996.545833,Alabama
5/10/22,1000.3625,Alabama
5/11/22,998.941667,Alabama
5/12/22,995.058333,Alabama
5/13/22,993.791667,Alabama
5/14/22,993.1625,Alabama
5/15/22,991.933333,Alabama
5/16/22,991.5875,Alabama
5/17/22,995.079167,Alabama
5/18/22,993.241667,Alabama
5/19/22,989.891667,Alabama
5/20/22,991.2625,Alabama
5/21/22,996.645833,Alabama
5/22/22,998.479167,Alabama
5/23/22,995.683333,Alabama
5/24/22,994.958333,Alabama
5/25/22,994.404167,Alabama
5/26/22,993.6625,Alabama
5/27/22,991.870588,Alabama
5/28/22,992.491667,Alabama
5/29/22,992.995833,Alabama
5/30/22,994.979167,Alabama
5/31/22,996.304167,Alabama
6/1/22,994.320833,Alabama
6/2/22,991.2625,Alabama
6/3/22,990.9,Alabama
6/4/22,989.358333,Alabama
6/5/22,988.995833,Alabama
6/6/22,990.3625,Alabama
6/7/22,991.8375,Alabama
6/8/22,992.108333,Alabama
6/9/22,992.9875,Alabama
6/10/22,991.858333,Alabama
6/11/22,990.191667,Alabama
6/12/22,991.833333,Alabama
6/13/22,994.6375,Alabama
6/14/22,995.5875,Alabama
6/15/22,996.616667,Alabama
6/16/22,997.666667,Alabama
6/17/22,995.895833,Alabama
6/18/22,994.266667,Alabama
6/19/22,997.216667,Alabama
6/20/22,999.716667,Alabama
6/21/22,1000.1875,Alabama
6/22/22,996.1375,Alabama
6/23/22,991.591667,Alabama
6/24/22,992.2125,Alabama
6/25/22,994.829167,Alabama
6/26/22,996.629167,Alabama
6/27/22,996.866667,Alabama
6/28/22,997.766667,Alabama
6/29/22,999.616667,Alabama
6/30/22,999.154167,Alabama
1/1/22,976.395833,Arizona
1/2/22,985.129167,Arizona
1/3/22,981.0125,Arizona
1/4/22,980.691667,Arizona
1/5/22,978.091667,Arizona
1/6/22,975.1625,Arizona
1/7/22,972.241667,Arizona
1/8/22,974.845833,Arizona
1/9/22,983.975,Arizona
1/10/22,985.920833,Arizona
1/11/22,984.475,Arizona
1/12/22,984.179167,Arizona
1/13/22,981.341667,Arizona
1/14/22,978.595833,Arizona
1/15/22,981.583333,Arizona
1/16/22,977.7375,Arizona
1/17/22,976.575,Arizona
1/18/22,975.495833,Arizona
1/19/22,977.716667,Arizona
1/20/22,980.575,Arizona
1/21/22,974.820833,Arizona
1/22/22,973.883333,Arizona
1/23/22,977.7875,Arizona
1/24/22,975.3875,Arizona
1/25/22,973.791667,Arizona
1/26/22,978.441667,Arizona
1/27/22,980.683333,Arizona
1/28/22,984.866667,Arizona
1/29/22,978.879167,Arizona
1/30/22,976.65,Arizona
1/31/22,976.225,Arizona
2/1/22,969.245833,Arizona
2/2/22,968.904167,Arizona
2/3/22,980.820833,Arizona
2/4/22,987.504167,Arizona
2/5/22,981.975,Arizona
2/6/22,980.470833,Arizona
2/7/22,984.895833,Arizona
2/8/22,980.195833,Arizona
2/9/22,976.479167,Arizona
2/10/22,976.029167,Arizona
2/11/22,974.645833,Arizona
2/12/22,980.116667,Arizona
2/13/22,981.970833,Arizona
2/14/22,976.133333,Arizona
2/15/22,967.591667,Arizona
2/16/22,971.129167,Arizona
2/17/22,980.958333,Arizona
2/18/22,981.604167,Arizona
2/19/22,977.545833,Arizona
2/20/22,972.675,Arizona
2/21/22,969.975,Arizona
2/22/22,972.433333,Arizona
2/23/22,972.6875,Arizona
2/24/22,981.004167,Arizona
2/25/22,978.991667,Arizona
2/26/22,982.483333,Arizona
2/27/22,983.108333,Arizona
2/28/22,977.620833,Arizona
3/1/22,976.004167,Arizona
3/2/22,975.379167,Arizona
3/3/22,971.470833,Arizona
3/4/22,972.070833,Arizona
3/5/22,973.6,Arizona
3/6/22,978.791667,Arizona
3/7/22,978.604167,Arizona
3/8/22,976.475,Arizona
3/9/22,971.979167,Arizona
3/10/22,970.05,Arizona
3/11/22,981.025,Arizona
3/12/22,979.754167,Arizona
3/13/22,975.054167,Arizona
3/14/22,979.070833,Arizona
3/15/22,977.616667,Arizona
3/16/22,970.283333,Arizona
3/17/22,974.729167,Arizona
3/18/22,975.05,Arizona
3/19/22,972.979167,Arizona
3/20/22,968.0875,Arizona
3/21/22,971.141667,Arizona
3/22/22,974.804167,Arizona
3/23/22,979.345833,Arizona
3/24/22,976.466667,Arizona
3/25/22,974.083333,Arizona
3/26/22,970.870833,Arizona
3/27/22,969.4375,Arizona
3/28/22,968.795833,Arizona
3/29/22,969.270833,Arizona
3/30/22,971.925,Arizona
3/31/22,968.341667,Arizona
4/1/22,969.508333,Arizona
4/2/22,972.6375,Arizona
4/3/22,969.2375,Arizona
4/4/22,968.354167,Arizona
4/5/22,969.533333,Arizona
4/6/22,973.941667,Arizona
4/7/22,976.775,Arizona
4/8/22,973.129167,Arizona
4/9/22,967.35,Arizona
4/10/22,965.370833,Arizona
4/11/22,965.8625,Arizona
4/12/22,968.883333,Arizona
4/13/22,975.741667,Arizona
4/14/22,972.154167,Arizona
4/15/22,970.466667,Arizona
4/16/22,972.391667,Arizona
4/17/22,974.504167,Arizona
4/18/22,971.2,Arizona
4/19/22,968.204167,Arizona
4/20/22,969.5125,Arizona
4/21/22,970.504167,Arizona
4/22/22,970.3125,Arizona
4/23/22,972.058333,Arizona
4/24/22,972.216667,Arizona
4/25/22,973.2,Arizona
4/26/22,969.945833,Arizona
4/27/22,969.308333,Arizona
4/28/22,968.316667,Arizona
4/29/22,970.145833,Arizona
4/30/22,968.229167,Arizona
5/1/22,965.4,Arizona
5/2/22,968.966667,Arizona
5/3/22,968.045833,Arizona
5/4/22,969.604167,Arizona
5/5/22,971.991667,Arizona
5/6/22,970.916667,Arizona
5/7/22,966.820833,Arizona
5/8/22,964.345833,Arizona
5/9/22,968.141667,Arizona
5/10/22,971.520833,Arizona
5/11/22,972.775,Arizona
5/12/22,975.773913,Arizona
5/13/22,972.754167,Arizona
5/14/22,971.133333,Arizona
5/15/22,968.829167,Arizona
5/16/22,967.804167,Arizona
5/17/22,969.470833,Arizona
5/18/22,971.483333,Arizona
5/19/22,967.491667,Arizona
5/20/22,963.266667,Arizona
5/21/22,969.470833,Arizona
5/22/22,971.304167,Arizona
5/23/22,968.2125,Arizona
5/24/22,967.079167,Arizona
5/25/22,968.525,Arizona
5/26/22,970.029167,Arizona
5/27/22,970.079167,Arizona
5/28/22,965.275,Arizona
5/29/22,961.8625,Arizona
5/30/22,964.216667,Arizona
5/31/22,966.033333,Arizona
6/1/22,967.541667,Arizona
6/2/22,966.8,Arizona
6/3/22,966.575,Arizona
6/4/22,967.6875,Arizona
6/5/22,966.716667,Arizona
6/6/22,966.375,Arizona
6/7/22,967.220833,Arizona
6/8/22,967.266667,Arizona
6/9/22,968.366667,Arizona
6/10/22,968.5375,Arizona
6/11/22,967.875,Arizona
6/12/22,966.075,Arizona
6/13/22,965.329167,Arizona
6/14/22,966.829167,Arizona
6/15/22,967.458333,Arizona
6/16/22,966.325,Arizona
6/17/22,966.175,Arizona
6/18/22,968.1375,Arizona
6/19/22,969.7875,Arizona
6/20/22,970.725,Arizona
6/21/22,971.370833,Arizona
6/22/22,971.05,Arizona
6/23/22,968.75,Arizona
6/24/22,969.591667,Arizona
6/25/22,971.195833,Arizona
6/26/22,974.570833,Arizona
6/27/22,975.575,Arizona
6/28/22,973.352174,Arizona
6/29/22,972.391667,Arizona
6/30/22,972.295833,Arizona
7/1/22,970.216667,Arizona
7/2/22,968.654167,Arizona
7/3/22,967.620833,Arizona
7/4/22,969.291667,Arizona
7/5/22,969.775,Arizona
7/6/22,970.675,Arizona
7/7/22,971.575,Arizona
7/8/22,972.070833,Arizona
7/9/22,973.679167,Arizona
7/10/22,972.233333,Arizona
7/11/22,968.154167,Arizona
7/12/22,968.8875,Arizona
7/13/22,969.55,Arizona
7/14/22,970.9125,Arizona
7/15/22,970.6375,Arizona
7/16/22,968.9125,Arizona
7/17/22,968.2625,Arizona
7/18/22,971.7625,Arizona
7/19/22,970.495833,Arizona
7/20/22,971.5375,Arizona
7/21/22,968.983333,Arizona
7/22/22,966.808333,Arizona
7/23/22,968.8875,Arizona
7/24/22,971.425,Arizona
7/25/22,971.2125,Arizona
7/26/22,972.082609,Arizona
7/27/22,971.7,Arizona
7/28/22,971.166667,Arizona
7/29/22,971.345833,Arizona
7/30/22,972.533333,Arizona
7/31/22,974.4375,Arizona
8/1/22,973.095833,Arizona
8/2/22,971.241667,Arizona
8/3/22,970.104167,Arizona
8/4/22,972.395833,Arizona
8/5/22,971.604167,Arizona
8/6/22,969.254167,Arizona
8/7/22,972.241667,Arizona
8/8/22,972.341667,Arizona
8/9/22,973.304167,Arizona
8/10/22,974.245833,Arizona
8/11/22,973.5,Arizona
8/12/22,972.991667,Arizona
8/13/22,973.095833,Arizona
8/14/22,972.625,Arizona
8/15/22,969.470833,Arizona
8/16/22,968.175,Arizona
8/17/22,970,Arizona
8/18/22,970.208333,Arizona
8/19/22,968.745833,Arizona
8/20/22,970.170833,Arizona
8/21/22,973.725,Arizona
8/22/22,972.029167,Arizona
8/23/22,968.808696,Arizona
8/24/22,970.433333,Arizona
8/25/22,972.0125,Arizona
8/26/22,969.9625,Arizona
8/27/22,967.716667,Arizona
8/28/22,967.604167,Arizona
8/29/22,968.975,Arizona
8/30/22,970.033333,Arizona
8/31/22,970.4875,Arizona
9/1/22,968.816667,Arizona
9/2/22,969.429167,Arizona
9/3/22,971.941667,Arizona
9/4/22,970.8125,Arizona
9/5/22,968.754167,Arizona
9/6/22,971.041667,Arizona
9/7/22,974.1875,Arizona
9/8/22,968.520833,Arizona
9/9/22,966.25,Arizona
9/10/22,971.4875,Arizona
9/11/22,973.245833,Arizona
9/12/22,972.295833,Arizona
9/13/22,969.491667,Arizona
9/14/22,969.725,Arizona
9/15/22,970.329167,Arizona
9/16/22,969.226087,Arizona
9/17/22,966.716667,Arizona
9/18/22,966.804167,Arizona
9/19/22,967.870833,Arizona
9/20/22,970.454167,Arizona
9/21/22,972.1,Arizona
9/22/22,972.373913,Arizona
9/23/22,972.066667,Arizona
9/24/22,973.3125,Arizona
9/25/22,972.1875,Arizona
9/26/22,971.325,Arizona
9/27/22,972.225,Arizona
9/28/22,974.4125,Arizona
9/29/22,973.95,Arizona
9/30/22,969.65,Arizona
1/1/22,928.320833,Arizona
1/2/22,919.454167,Arizona
1/3/22,918.9375,Arizona
1/4/22,920.616667,Arizona
1/5/22,920.795833,Arizona
1/6/22,921.933333,Arizona
1/7/22,920.029167,Arizona
1/8/22,921.279167,Arizona
1/9/22,920.004167,Arizona
1/10/22,915.5125,Arizona
1/11/22,916.9125,Arizona
1/12/22,919.675,Arizona
1/13/22,920.304167,Arizona
1/14/22,920.241667,Arizona
1/15/22,915.8625,Arizona
1/16/22,916.508333,Arizona
1/17/22,918.391667,Arizona
1/18/22,924.433333,Arizona
1/19/22,925.8375,Arizona
1/20/22,924.004167,Arizona
1/21/22,920.095833,Arizona
1/22/22,918.604167,Arizona
1/23/22,918.725,Arizona
1/24/22,921.554167,Arizona
1/25/22,918.891667,Arizona
1/26/22,918.816667,Arizona
1/27/22,919.166667,Arizona
1/28/22,913.041667,Arizona
1/29/22,914.058333,Arizona
1/30/22,919.116667,Arizona
1/31/22,916.833333,Arizona
2/1/22,913.533333,Arizona
2/2/22,918.045833,Arizona
2/3/22,914.15,Arizona
2/4/22,909.983333,Arizona
2/5/22,912.216667,Arizona
2/6/22,914.566667,Arizona
2/7/22,910.9625,Arizona
2/8/22,916.458333,Arizona
2/9/22,915.95,Arizona
2/10/22,917.4,Arizona
2/11/22,917.679167,Arizona
2/12/22,915.041667,Arizona
2/13/22,914.920833,Arizona
2/14/22,917.695833,Arizona
2/15/22,917.420833,Arizona
2/16/22,927.225,Arizona
2/17/22,924.316667,Arizona
2/18/22,921.9625,Arizona
2/19/22,918.045833,Arizona
2/20/22,918.195833,Arizona
2/21/22,920.529167,Arizona
2/22/22,923.025,Arizona
2/23/22,927.7125,Arizona
2/24/22,927.058333,Arizona
2/25/22,924.216667,Arizona
2/26/22,923.383333,Arizona
2/27/22,921.470833,Arizona
2/28/22,919.9375,Arizona
3/1/22,921.875,Arizona
3/2/22,920.595833,Arizona
3/3/22,918.6875,Arizona
3/4/22,921.304167,Arizona
3/5/22,923.475,Arizona
3/6/22,924.720833,Arizona
3/7/22,922.404167,Arizona
3/8/22,920.833333,Arizona
3/9/22,919.075,Arizona
3/10/22,920.6375,Arizona
3/11/22,921.454167,Arizona
3/12/22,918.5125,Arizona
3/13/22,919.329167,Arizona
3/14/22,919.2875,Arizona
3/15/22,919.8125,Arizona
3/16/22,920.304167,Arizona
3/17/22,922.983333,Arizona
3/18/22,919.4125,Arizona
3/19/22,917.0625,Arizona
3/20/22,922.495833,Arizona
3/21/22,926.166667,Arizona
3/22/22,921.191667,Arizona
3/23/22,916.958333,Arizona
3/24/22,919.1375,Arizona
3/25/22,919.025,Arizona
3/26/22,919.383333,Arizona
3/27/22,918.4625,Arizona
3/28/22,918.541667,Arizona
3/29/22,926.495833,Arizona
3/30/22,924.954167,Arizona
3/31/22,920.483333,Arizona
4/1/22,918.4,Arizona
4/2/22,919.241667,Arizona
4/3/22,919.654167,Arizona
4/4/22,923.504167,Arizona
4/5/22,923.2875,Arizona
4/6/22,921.733333,Arizona
4/7/22,915.779167,Arizona
4/8/22,914.770833,Arizona
4/9/22,920.041667,Arizona
4/10/22,922.133333,Arizona
4/11/22,923.575,Arizona
4/12/22,933.408333,Arizona
4/13/22,920.9,Arizona
4/14/22,923.254167,Arizona
4/15/22,919.116667,Arizona
4/16/22,919.904167,Arizona
4/17/22,920.383333,Arizona
4/18/22,921.258333,Arizona
4/19/22,919.345833,Arizona
4/20/22,920.454167,Arizona
4/21/22,920.2125,Arizona
4/22/22,922.875,Arizona
4/23/22,922.7125,Arizona
4/24/22,920.445833,Arizona
4/25/22,919.395833,Arizona
4/26/22,919.4875,Arizona
4/27/22,919.820833,Arizona
4/28/22,920.1625,Arizona
4/29/22,920.883333,Arizona
4/30/22,920.270833,Arizona
5/1/22,920.145833,Arizona
5/2/22,920.8625,Arizona
5/3/22,921.695833,Arizona
5/4/22,922.691667,Arizona
5/5/22,920.1375,Arizona
5/6/22,920.525,Arizona
5/7/22,920.370833,Arizona
5/8/22,920.895833,Arizona
5/9/22,921.683333,Arizona
5/10/22,922.5375,Arizona
5/11/22,922.1625,Arizona
5/12/22,921.420833,Arizona
5/13/22,920.208333,Arizona
5/14/22,919.829167,Arizona
5/15/22,920.170833,Arizona
5/16/22,919.508333,Arizona
5/17/22,920.904167,Arizona
5/18/22,921.208333,Arizona
5/19/22,922.033333,Arizona
5/20/22,921.633333,Arizona
5/21/22,922.691667,Arizona
5/22/22,923.241667,Arizona
5/23/22,922.666667,Arizona
5/24/22,921.783333,Arizona
5/25/22,922.191667,Arizona
5/26/22,921.6875,Arizona
5/27/22,922.554167,Arizona
5/28/22,921.104167,Arizona
5/29/22,922.329167,Arizona
5/30/22,922.008333,Arizona
5/31/22,921.9,Arizona
6/1/22,923.5,Arizona
6/2/22,922.033333,Arizona
