State Code,Date Local,Arithmetic Mean,State Name
1,1/1/22,79.24375,Alabama
1,1/2/22,93.15625,Alabama
1,1/3/22,86.316667,Alabama
1,1/4/22,80.307692,Alabama
1,1/5/22,78.92,Alabama
1,1/6/22,80.253333,Alabama
1,1/7/22,69.975,Alabama
1,1/8/22,70.816667,Alabama
1,1/9/22,83.43125,Alabama
1,1/10/22,55.7,Alabama
1,1/11/22,53.816667,Alabama
1,1/12/22,64.214286,Alabama
1,1/13/22,57.675,Alabama
1,1/14/22,70.383333,Alabama
1,1/15/22,72.942857,Alabama
1,1/16/22,95.110526,Alabama
1,1/17/22,73.1,Alabama
1,1/18/22,64.45,Alabama
1,1/19/22,78.052941,Alabama
1,1/20/22,99.3,Alabama
1,1/21/22,87.733333,Alabama
1,1/22/22,76.741667,Alabama
1,1/23/22,65.495652,Alabama
1,1/24/22,58.514286,Alabama
1,1/25/22,89.52,Alabama
1,1/26/22,56.786364,Alabama
1,1/27/22,62.370833,Alabama
1,1/28/22,54.868421,Alabama
1,1/29/22,44.979167,Alabama
1,1/30/22,62.025,Alabama
1,1/31/22,60.505882,Alabama
1,2/1/22,61.635294,Alabama
1,2/2/22,76.064286,Alabama
1,2/5/22,67.461905,Alabama
1,2/6/22,66.5375,Alabama
1,2/7/22,86,Alabama
1,2/8/22,61.813636,Alabama
1,2/9/22,46.53125,Alabama
1,2/10/22,54.77,Alabama
1,2/11/22,66.34375,Alabama
1,2/12/22,53.842857,Alabama
1,2/13/22,55.395833,Alabama
1,2/14/22,55.034783,Alabama
1,2/15/22,47.805556,Alabama
1,2/16/22,72.820833,Alabama
1,2/17/22,87.927273,Alabama
1,2/20/22,55.829167,Alabama
1,2/21/22,77.483333,Alabama
1,2/22/22,84.654167,Alabama
1,2/23/22,82.008333,Alabama
1,2/24/22,84.504167,Alabama
1,2/25/22,88.479167,Alabama
1,2/26/22,73.05,Alabama
1,2/27/22,85.433333,Alabama
1,2/28/22,61.629167,Alabama
1,3/1/22,53.120833,Alabama
1,3/2/22,60.979167,Alabama
1,3/3/22,59.575,Alabama
1,3/4/22,56.533333,Alabama
1,3/5/22,75.058333,Alabama
1,3/6/22,81.029167,Alabama
1,3/7/22,87.7625,Alabama
1,3/8/22,92.704167,Alabama
1,3/9/22,91.779167,Alabama
1,3/10/22,82.2375,Alabama
1,3/11/22,91.370833,Alabama
1,3/12/22,60.925,Alabama
1,3/13/22,49.8625,Alabama
1,3/14/22,68.8875,Alabama
1,3/15/22,89.170833,Alabama
1,3/16/22,89.904167,Alabama
1,3/17/22,79.354167,Alabama
1,3/18/22,86.456522,Alabama
1,3/19/22,61.2,Alabama
1,3/20/22,65.970833,Alabama
1,3/21/22,60.383333,Alabama
1,3/22/22,87.804167,Alabama
1,3/23/22,76.016667,Alabama
1,3/24/22,59.1,Alabama
1,3/25/22,57.075,Alabama
1,3/26/22,61.2375,Alabama
1,3/27/22,63.475,Alabama
1,3/28/22,75.825,Alabama
1,3/29/22,76.658333,Alabama
1,3/30/22,79.620833,Alabama
1,3/31/22,77.208333,Alabama
1,4/15/22,14.538462,Alabama
1,4/16/22,92,Alabama
1,4/17/22,88.625,Alabama
1,4/18/22,74.833333,Alabama
1,4/19/22,48.958333,Alabama
1,4/20/22,42.583333,Alabama
1,4/21/22,54.041667,Alabama
1,4/22/22,56.75,Alabama
1,4/23/22,44.916667,Alabama
1,4/24/22,53.583333,Alabama
1,4/25/22,61.375,Alabama
1,4/26/22,68.958333,Alabama
1,4/27/22,46.083333,Alabama
1,4/28/22,52.375,Alabama
1,4/29/22,49.166667,Alabama
1,4/30/22,63.208333,Alabama
1,5/1/22,72.708333,Alabama
1,5/2/22,73.041667,Alabama
1,5/3/22,69.291667,Alabama
1,5/4/22,68.541667,Alabama
1,5/5/22,62.791667,Alabama
1,5/6/22,61.416667,Alabama
1,5/7/22,68.125,Alabama
1,5/8/22,61.375,Alabama
1,5/9/22,55.541667,Alabama
1,5/10/22,53.75,Alabama
1,5/11/22,62.375,Alabama
1,5/12/22,53.083333,Alabama
1,5/13/22,54.666667,Alabama
1,5/14/22,66.958333,Alabama
1,5/15/22,67.625,Alabama
1,5/16/22,62.625,Alabama
1,5/17/22,48.791667,Alabama
1,5/18/22,52.291667,Alabama
1,5/19/22,54.416667,Alabama
1,5/20/22,61.791667,Alabama
1,5/21/22,61.875,Alabama
1,5/22/22,67.083333,Alabama
1,5/23/22,88.5,Alabama
1,5/24/22,89.666667,Alabama
1,5/25/22,87.5,Alabama
1,5/26/22,90.916667,Alabama
1,5/27/22,68.625,Alabama
1,5/28/22,66.470588,Alabama
1,5/29/22,63.266667,Alabama
1,5/30/22,62.75,Alabama
1,5/31/22,50.333333,Alabama
1,6/1/22,70.875,Alabama
1,6/2/22,82.7,Alabama
1,6/3/22,93.6,Alabama
1,6/6/22,69.416667,Alabama
1,6/7/22,68,Alabama
1,6/8/22,87.5,Alabama
1,6/9/22,81.578947,Alabama
1,6/10/22,73.25,Alabama
1,6/12/22,68.125,Alabama
1,6/13/22,63.125,Alabama
1,6/14/22,64.041667,Alabama
1,6/15/22,68.583333,Alabama
1,6/16/22,62.333333,Alabama
1,6/17/22,73.25,Alabama
1,6/18/22,67.041667,Alabama
1,6/19/22,49.875,Alabama
1,6/20/22,73,Alabama
1,6/21/22,54.375,Alabama
1,6/22/22,62.708333,Alabama
1,6/23/22,62.708333,Alabama
1,6/24/22,50.208333,Alabama
1,6/25/22,65.791667,Alabama
1,6/26/22,61.5,Alabama
1,6/27/22,73.375,Alabama
1,6/28/22,65.416667,Alabama
1,6/29/22,76.708333,Alabama
1,6/30/22,74.916667,Alabama
1,1/1/22,64.041667,Alabama
1,1/2/22,68.625,Alabama
1,1/3/22,67.958333,Alabama
1,1/4/22,60.958333,Alabama
1,1/5/22,61.375,Alabama
1,1/6/22,69.291667,Alabama
1,1/7/22,62.333333,Alabama
1,1/8/22,48.875,Alabama
1,1/9/22,65.958333,Alabama
1,1/10/22,52,Alabama
1,1/11/22,41.916667,Alabama
1,1/12/22,45,Alabama
1,1/13/22,46.208333,Alabama
1,1/14/22,52.083333,Alabama
1,1/15/22,56,Alabama
1,1/16/22,67.458333,Alabama
1,1/17/22,64.333333,Alabama
1,1/18/22,56.583333,Alabama
1,1/19/22,55.166667,Alabama
1,1/20/22,67,Alabama
1,1/21/22,62.541667,Alabama
1,1/22/22,52.458333,Alabama
1,1/23/22,44.75,Alabama
1,1/24/22,45.041667,Alabama
1,1/25/22,48.75,Alabama
1,1/26/22,43.625,Alabama
1,1/27/22,39.375,Alabama
1,1/28/22,44.125,Alabama
1,1/29/22,38.125,Alabama
1,1/30/22,36.416667,Alabama
1,1/31/22,41.333333,Alabama
1,2/1/22,40.041667,Alabama
1,2/2/22,56.333333,Alabama
1,2/3/22,70.583333,Alabama
1,2/4/22,69.208333,Alabama
1,2/5/22,57.791667,Alabama
1,2/6/22,45.541667,Alabama
1,2/7/22,50.375,Alabama
1,2/8/22,45.625,Alabama
1,2/9/22,43.666667,Alabama
1,2/10/22,41.25,Alabama
1,2/11/22,38.333333,Alabama
1,2/12/22,51.75,Alabama
1,2/13/22,41.5,Alabama
1,2/14/22,37.75,Alabama
1,2/15/22,38.5,Alabama
1,2/16/22,43.333333,Alabama
1,2/17/22,58.958333,Alabama
1,2/18/22,60.625,Alabama
1,2/19/22,47.041667,Alabama
1,2/20/22,40.666667,Alabama
1,2/21/22,53.458333,Alabama
1,2/22/22,63.666667,Alabama
1,2/23/22,66.125,Alabama
1,2/24/22,66.25,Alabama
1,2/25/22,64.833333,Alabama
1,2/26/22,59.25,Alabama
1,2/27/22,67.125,Alabama
1,2/28/22,53.625,Alabama
1,3/1/22,44.75,Alabama
1,3/2/22,40.875,Alabama
1,3/3/22,39.791667,Alabama
1,3/4/22,38.25,Alabama
1,3/5/22,41.25,Alabama
1,3/6/22,54.75,Alabama
1,3/7/22,61.733333,Alabama
1,3/8/22,62.866667,Alabama
1,3/9/22,64.958333,Alabama
1,3/10/22,53.416667,Alabama
1,3/11/22,59.291667,Alabama
1,3/12/22,53.041667,Alabama
1,3/13/22,37.458333,Alabama
1,3/14/22,33.041667,Alabama
1,3/15/22,57.375,Alabama
1,3/16/22,66.833333,Alabama
1,3/17/22,58.25,Alabama
1,3/18/22,65.75,Alabama
1,3/19/22,53.416667,Alabama
1,3/20/22,46.708333,Alabama
1,3/21/22,37.041667,Alabama
1,3/22/22,51.208333,Alabama
1,3/23/22,58.625,Alabama
1,3/24/22,45.5,Alabama
1,3/25/22,45.458333,Alabama
1,3/26/22,41.5,Alabama
1,3/27/22,36.625,Alabama
1,3/28/22,37.125,Alabama
1,3/29/22,44.291667,Alabama
1,3/30/22,46.416667,Alabama
1,3/31/22,57.791667,Alabama
1,4/1/22,47.666667,Alabama
1,4/2/22,45.5,Alabama
1,4/3/22,44.666667,Alabama
1,4/4/22,38.25,Alabama
1,4/5/22,58,Alabama
1,4/6/22,65.166667,Alabama
1,4/7/22,46.666667,Alabama
1,4/8/22,46.208333,Alabama
1,4/9/22,43.166667,Alabama
1,4/10/22,41.166667,Alabama
1,4/11/22,58.875,Alabama
1,4/12/22,55.791667,Alabama
1,4/13/22,54.375,Alabama
1,4/14/22,54.958333,Alabama
1,4/15/22,40.666667,Alabama
1,4/16/22,64.083333,Alabama
1,4/17/22,66.375,Alabama
1,4/18/22,63,Alabama
1,4/19/22,47.041667,Alabama
1,4/20/22,43.541667,Alabama
1,4/21/22,49.333333,Alabama
1,4/22/22,51.083333,Alabama
1,4/23/22,48.166667,Alabama
1,4/24/22,51.166667,Alabama
1,4/25/22,54.291667,Alabama
1,4/26/22,57.25,Alabama
1,4/27/22,43.666667,Alabama
1,4/28/22,46.875,Alabama
1,4/29/22,48.916667,Alabama
1,4/30/22,55.541667,Alabama
1,5/1/22,59.791667,Alabama
1,5/2/22,59.666667,Alabama
1,5/3/22,58.125,Alabama
1,5/4/22,57.375,Alabama
1,5/5/22,54.791667,Alabama
1,5/6/22,54.375,Alabama
1,5/7/22,56.708333,Alabama
1,5/8/22,53.5,Alabama
1,5/9/22,51.125,Alabama
1,5/10/22,50,Alabama
1,5/11/22,53.75,Alabama
1,5/12/22,48.625,Alabama
1,5/13/22,50.208333,Alabama
1,5/14/22,53.375,Alabama
1,5/15/22,54.875,Alabama
1,5/16/22,54.041667,Alabama
1,5/17/22,45.791667,Alabama
1,5/18/22,49.208333,Alabama
1,5/19/22,51.333333,Alabama
1,5/20/22,53.875,Alabama
1,5/21/22,54.083333,Alabama
1,5/22/22,55.625,Alabama
1,5/23/22,64,Alabama
1,5/24/22,63.958333,Alabama
1,5/25/22,64.208333,Alabama
1,5/26/22,68,Alabama
1,5/27/22,52.882353,Alabama
1,5/28/22,55.25,Alabama
1,5/29/22,51.958333,Alabama
1,5/30/22,52.125,Alabama
1,5/31/22,51.083333,Alabama
1,6/1/22,58.375,Alabama
1,6/2/22,62.041667,Alabama
1,6/3/22,62.333333,Alabama
1,6/4/22,55.25,Alabama
1,6/5/22,53.541667,Alabama
1,6/6/22,57.916667,Alabama
1,6/7/22,57.208333,Alabama
1,6/8/22,63.458333,Alabama
1,6/9/22,61.583333,Alabama
1,6/10/22,56.5,Alabama
1,6/11/22,55.416667,Alabama
1,6/12/22,56.75,Alabama
1,6/13/22,54.916667,Alabama
1,6/14/22,55.041667,Alabama
1,6/15/22,57.875,Alabama
1,6/16/22,53.666667,Alabama
1,6/17/22,58.041667,Alabama
1,6/18/22,55.791667,Alabama
1,6/19/22,47.916667,Alabama
1,6/20/22,49.625,Alabama
1,6/21/22,53.625,Alabama
1,6/22/22,54.666667,Alabama
1,6/23/22,53.833333,Alabama
1,6/24/22,48.5,Alabama
1,6/25/22,54.541667,Alabama
1,6/26/22,53.708333,Alabama
1,6/27/22,57.791667,Alabama
1,6/28/22,55.041667,Alabama
1,6/29/22,59.375,Alabama
1,6/30/22,59.166667,Alabama
2,1/1/22,66.541667,Alaska
2,1/2/22,63.916667,Alaska
2,1/3/22,65.041667,Alaska
2,1/4/22,69.916667,Alaska
2,1/5/22,74.666667,Alaska
2,1/6/22,77.791667,Alaska
2,1/7/22,75.791667,Alaska
2,1/8/22,74.125,Alaska
2,1/9/22,73.875,Alaska
2,1/10/22,83.333333,Alaska
2,1/11/22,88.208333,Alaska
2,1/12/22,84.833333,Alaska
2,1/13/22,76.291667,Alaska
2,1/14/22,81,Alaska
2,1/15/22,89.083333,Alaska
2,1/16/22,85.375,Alaska
2,1/17/22,85.791667,Alaska
2,1/18/22,87.208333,Alaska
2,1/19/22,88.041667,Alaska
2,1/20/22,84.583333,Alaska
2,1/21/22,75.416667,Alaska
2,1/22/22,79.458333,Alaska
2,1/23/22,70.666667,Alaska
2,1/24/22,72.708333,Alaska
2,1/25/22,74.208333,Alaska
2,1/26/22,75.791667,Alaska
2,1/27/22,78.625,Alaska
2,1/28/22,79.791667,Alaska
2,1/29/22,78.833333,Alaska
2,1/30/22,76.666667,Alaska
2,1/31/22,78.291667,Alaska
2,2/1/22,78.416667,Alaska
2,2/2/22,76.083333,Alaska
2,2/3/22,80.583333,Alaska
2,2/4/22,85.083333,Alaska
2,2/5/22,88.666667,Alaska
2,2/6/22,82.041667,Alaska
2,2/7/22,78.166667,Alaska
2,2/8/22,79.5,Alaska
2,2/9/22,79.875,Alaska
2,2/10/22,79.125,Alaska
2,2/11/22,83.875,Alaska
2,2/12/22,86.541667,Alaska
2,2/13/22,87.208333,Alaska
2,2/14/22,83.875,Alaska
2,2/15/22,86.791667,Alaska
2,2/16/22,86.833333,Alaska
2,2/17/22,85.916667,Alaska
2,2/18/22,87.083333,Alaska
2,2/19/22,84.25,Alaska
2,2/20/22,83.958333,Alaska
2,2/21/22,79.916667,Alaska
2,2/22/22,85.625,Alaska
2,2/23/22,67.375,Alaska
2,2/24/22,60.625,Alaska
2,2/25/22,57.458333,Alaska
2,2/26/22,71.083333,Alaska
2,2/27/22,84.333333,Alaska
2,2/28/22,87.458333,Alaska
2,3/1/22,87.25,Alaska
2,3/2/22,73.166667,Alaska
2,3/3/22,59.666667,Alaska
2,3/4/22,62.708333,Alaska
2,3/5/22,77.083333,Alaska
2,3/6/22,76.75,Alaska
2,3/7/22,61.458333,Alaska
2,3/8/22,44.958333,Alaska
2,3/9/22,76.333333,Alaska
2,3/10/22,90.166667,Alaska
2,3/11/22,84.916667,Alaska
2,3/12/22,76.833333,Alaska
2,3/13/22,68.916667,Alaska
2,3/14/22,65.75,Alaska
2,3/15/22,64.541667,Alaska
2,3/16/22,67.833333,Alaska
2,3/17/22,69.958333,Alaska
2,3/18/22,67,Alaska
2,3/19/22,73.75,Alaska
2,3/20/22,73.958333,Alaska
2,3/21/22,68.041667,Alaska
2,3/22/22,70.916667,Alaska
2,3/23/22,65.041667,Alaska
2,3/24/22,49.75,Alaska
2,3/25/22,44.25,Alaska
2,3/26/22,57.083333,Alaska
2,3/27/22,57,Alaska
2,3/28/22,61.291667,Alaska
2,3/29/22,75.041667,Alaska
2,3/30/22,84.791667,Alaska
2,3/31/22,64.125,Alaska
2,4/1/22,60.416667,Alaska
2,4/2/22,66.666667,Alaska
2,4/3/22,71.666667,Alaska
2,4/4/22,68.583333,Alaska
2,4/5/22,69.25,Alaska
2,4/6/22,58.708333,Alaska
2,4/7/22,51,Alaska
2,4/8/22,63.333333,Alaska
2,4/9/22,50.666667,Alaska
2,4/10/22,65.083333,Alaska
2,4/11/22,60.208333,Alaska
2,4/12/22,45.541667,Alaska
2,4/13/22,50.166667,Alaska
2,4/14/22,51.541667,Alaska
2,4/15/22,55.541667,Alaska
2,4/16/22,61.708333,Alaska
2,4/17/22,50.166667,Alaska
2,4/18/22,42.875,Alaska
2,4/19/22,39.875,Alaska
2,4/20/22,46.583333,Alaska
2,4/21/22,49.25,Alaska
2,4/22/22,49.958333,Alaska
2,4/23/22,45.708333,Alaska
2,4/24/22,53.166667,Alaska
2,4/25/22,60.375,Alaska
2,4/26/22,65,Alaska
2,4/27/22,61.083333,Alaska
2,4/28/22,63.916667,Alaska
2,4/29/22,58.75,Alaska
2,4/30/22,55.875,Alaska
2,5/1/22,49.708333,Alaska
2,5/2/22,53.625,Alaska
2,5/3/22,52.958333,Alaska
2,5/4/22,54.458333,Alaska
2,5/5/22,63.541667,Alaska
2,5/6/22,73.625,Alaska
2,5/7/22,77.583333,Alaska
2,5/8/22,59.083333,Alaska
2,5/9/22,81.666667,Alaska
2,5/10/22,73.916667,Alaska
2,5/11/22,52.875,Alaska
2,5/12/22,68.791667,Alaska
2,5/13/22,79.541667,Alaska
2,5/14/22,68.958333,Alaska
2,5/15/22,67.208333,Alaska
2,5/16/22,82.875,Alaska
2,5/17/22,68.291667,Alaska
2,5/18/22,61.5,Alaska
2,5/19/22,50.625,Alaska
2,5/20/22,47,Alaska
2,5/21/22,42.083333,Alaska
2,5/22/22,40.208333,Alaska
2,5/23/22,44,Alaska
2,5/24/22,53.25,Alaska
2,5/25/22,58.458333,Alaska
2,5/26/22,46.041667,Alaska
2,5/27/22,41.583333,Alaska
2,5/28/22,40.791667,Alaska
2,5/29/22,42.208333,Alaska
2,5/30/22,37.666667,Alaska
2,5/31/22,35.541667,Alaska
2,6/1/22,35.375,Alaska
2,6/2/22,40.958333,Alaska
2,6/3/22,46.875,Alaska
2,6/4/22,50.791667,Alaska
2,6/5/22,52.583333,Alaska
2,6/6/22,43.25,Alaska
2,6/7/22,43.625,Alaska
2,6/8/22,51.875,Alaska
2,6/9/22,53.791667,Alaska
2,6/10/22,64.166667,Alaska
2,6/11/22,62.25,Alaska
2,6/12/22,61.5,Alaska
2,6/13/22,45.75,Alaska
2,6/14/22,67.541667,Alaska
2,6/15/22,77.458333,Alaska
2,6/16/22,70.958333,Alaska
2,6/17/22,57.666667,Alaska
2,6/18/22,58.083333,Alaska
2,6/19/22,59.041667,Alaska
2,6/20/22,66.208333,Alaska
2,6/21/22,64.208333,Alaska
2,6/22/22,67.583333,Alaska
2,6/23/22,69.583333,Alaska
2,6/24/22,58.083333,Alaska
2,6/25/22,49.25,Alaska
2,6/26/22,46.083333,Alaska
2,6/27/22,47.291667,Alaska
2,6/28/22,60.666667,Alaska
2,6/29/22,60.625,Alaska
2,6/30/22,58.25,Alaska
2,7/1/22,52.25,Alaska
2,7/2/22,46.958333,Alaska
2,7/3/22,59.291667,Alaska
2,7/4/22,68.25,Alaska
2,7/5/22,72.75,Alaska
2,7/6/22,61.625,Alaska
2,7/7/22,57.208333,Alaska
2,7/8/22,48.333333,Alaska
2,7/9/22,70.708333,Alaska
2,7/10/22,90.625,Alaska
2,7/11/22,72.708333,Alaska
2,7/12/22,77.708333,Alaska
2,7/13/22,84.375,Alaska
2,7/14/22,70.208333,Alaska
2,7/15/22,75.416667,Alaska
2,7/16/22,77.375,Alaska
2,7/17/22,67.916667,Alaska
2,7/18/22,87.125,Alaska
2,7/19/22,83.708333,Alaska
2,7/20/22,71.166667,Alaska
2,7/21/22,74.708333,Alaska
2,7/22/22,81.25,Alaska
2,7/23/22,70.291667,Alaska
2,7/24/22,55.916667,Alaska
2,7/25/22,68.833333,Alaska
2,7/26/22,80.25,Alaska
2,7/27/22,65.291667,Alaska
2,7/28/22,65.25,Alaska
2,7/29/22,56.708333,Alaska
2,7/30/22,65.916667,Alaska
2,7/31/22,88.833333,Alaska
2,4/6/22,42.111111,Alaska
2,4/7/22,57,Alaska
2,4/8/22,53.541667,Alaska
2,4/9/22,46.291667,Alaska
2,4/10/22,64.125,Alaska
2,4/11/22,61.25,Alaska
2,4/12/22,42.458333,Alaska
2,4/13/22,54.416667,Alaska
2,4/14/22,55.833333,Alaska
2,4/15/22,39.875,Alaska
2,4/16/22,36.75,Alaska
2,4/17/22,33.083333,Alaska
2,4/18/22,36.458333,Alaska
2,4/19/22,32.708333,Alaska
2,4/20/22,47.583333,Alaska
2,4/21/22,48.125,Alaska
2,4/22/22,39.166667,Alaska
2,4/23/22,47.333333,Alaska
2,4/24/22,55.625,Alaska
2,4/25/22,55.375,Alaska
2,4/26/22,56.958333,Alaska
2,4/27/22,49.041667,Alaska
2,4/28/22,48.833333,Alaska
2,4/29/22,49.083333,Alaska
2,4/30/22,43.708333,Alaska
2,5/1/22,45.666667,Alaska
2,5/2/22,43.25,Alaska
2,5/3/22,45.25,Alaska
2,5/4/22,50.875,Alaska
2,5/5/22,69.791667,Alaska
2,5/6/22,79.75,Alaska
2,5/7/22,83.583333,Alaska
2,5/8/22,67.916667,Alaska
2,5/9/22,91.583333,Alaska
2,5/10/22,79.833333,Alaska
2,5/11/22,51.958333,Alaska
2,5/12/22,85.75,Alaska
2,5/13/22,76.75,Alaska
2,5/14/22,75.333333,Alaska
2,5/15/22,56.458333,Alaska
2,5/16/22,74.708333,Alaska
2,5/17/22,61.541667,Alaska
2,5/18/22,46.666667,Alaska
2,5/19/22,43.083333,Alaska
2,5/20/22,42.625,Alaska
2,5/21/22,40.458333,Alaska
2,5/22/22,34.291667,Alaska
2,5/23/22,37.291667,Alaska
2,5/24/22,38.5,Alaska
2,5/25/22,42.875,Alaska
2,5/26/22,44.166667,Alaska
2,5/27/22,35.666667,Alaska
2,5/28/22,38.333333,Alaska
2,5/29/22,44.916667,Alaska
2,5/30/22,42.416667,Alaska
2,5/31/22,40.041667,Alaska
2,6/1/22,39.833333,Alaska
2,6/2/22,37.541667,Alaska
2,6/3/22,38.416667,Alaska
2,6/4/22,28.666667,Alaska
2,6/5/22,24.25,Alaska
2,6/6/22,30.25,Alaska
2,6/7/22,36.125,Alaska
2,6/8/22,43.833333,Alaska
2,6/9/22,47.666667,Alaska
2,6/10/22,59.333333,Alaska
2,6/11/22,53.916667,Alaska
2,6/12/22,59.458333,Alaska
2,6/13/22,50.666667,Alaska
2,6/14/22,56.416667,Alaska
2,6/15/22,64.291667,Alaska
2,6/16/22,62.583333,Alaska
2,6/17/22,54.25,Alaska
2,6/18/22,58.041667,Alaska
2,6/19/22,72.875,Alaska
2,6/20/22,78.333333,Alaska
2,6/21/22,65.75,Alaska
2,6/22/22,53.541667,Alaska
2,6/23/22,59.916667,Alaska
2,6/24/22,56.458333,Alaska
2,6/25/22,53.166667,Alaska
2,6/26/22,49.375,Alaska
2,6/27/22,54.416667,Alaska
2,6/28/22,53.583333,Alaska
2,6/29/22,53.666667,Alaska
2,6/30/22,55.208333,Alaska
2,7/1/22,48.958333,Alaska
2,7/2/22,58.791667,Alaska
2,7/3/22,59.583333,Alaska
2,7/4/22,58.875,Alaska
2,7/5/22,68.916667,Alaska
2,7/6/22,60.625,Alaska
2,7/7/22,57.708333,Alaska
2,7/8/22,48.208333,Alaska
2,7/9/22,62.666667,Alaska
2,7/10/22,82.666667,Alaska
2,7/11/22,83.833333,Alaska
2,7/12/22,68.166667,Alaska
2,7/13/22,69.5,Alaska
2,7/14/22,48.625,Alaska
2,7/15/22,64.125,Alaska
2,7/16/22,76.541667,Alaska
2,7/17/22,62.916667,Alaska
2,7/18/22,74.416667,Alaska
2,7/19/22,81.541667,Alaska
2,7/20/22,65.166667,Alaska
2,7/21/22,60.291667,Alaska
2,7/22/22,73.916667,Alaska
2,7/23/22,61.083333,Alaska
2,7/24/22,49.083333,Alaska
2,7/25/22,55.208333,Alaska
2,7/26/22,63.208333,Alaska
2,7/27/22,70.083333,Alaska
2,7/28/22,64.916667,Alaska
2,7/29/22,56.916667,Alaska
2,7/30/22,55.125,Alaska
2,7/31/22,81.083333,Alaska
2,8/1/22,76.25,Alaska
2,8/2/22,79.583333,Alaska
2,8/3/22,66.875,Alaska
2,8/4/22,69.25,Alaska
2,8/5/22,87.083333,Alaska
2,8/6/22,82.583333,Alaska
2,8/7/22,73.166667,Alaska
2,8/8/22,81.708333,Alaska
2,8/9/22,76.958333,Alaska
2,8/10/22,64.166667,Alaska
2,8/11/22,59.875,Alaska
2,8/12/22,61.333333,Alaska
2,8/13/22,70.458333,Alaska
2,8/14/22,77.5,Alaska
2,8/15/22,80.958333,Alaska
2,8/16/22,70.458333,Alaska
2,8/17/22,50.25,Alaska
2,8/18/22,60.333333,Alaska
2,8/19/22,76.75,Alaska
2,8/20/22,62.666667,Alaska
2,8/21/22,71.583333,Alaska
2,8/22/22,71.916667,Alaska
2,8/23/22,63.208333,Alaska
2,8/24/22,75.125,Alaska
2,8/25/22,70.916667,Alaska
2,8/26/22,70.583333,Alaska
2,8/27/22,85.583333,Alaska
2,8/28/22,83.75,Alaska
2,8/29/22,81.958333,Alaska
2,8/30/22,81.666667,Alaska
2,8/31/22,65.333333,Alaska
4,1/1/22,72.916667,Arizona
4,1/2/22,51.125,Arizona
4,1/3/22,48.583333,Arizona
4,1/4/22,34.125,Arizona
4,1/5/22,31.5,Arizona
4,1/6/22,41.083333,Arizona
4,1/7/22,37.541667,Arizona
4,1/8/22,36.833333,Arizona
4,1/9/22,45.791667,Arizona
4,1/10/22,50.541667,Arizona
4,1/11/22,38.166667,Arizona
4,1/12/22,38.375,Arizona
4,1/13/22,27.916667,Arizona
4,1/14/22,27.75,Arizona
4,1/15/22,31.416667,Arizona
4,1/16/22,20.041667,Arizona
4,1/17/22,40.041667,Arizona
4,1/18/22,79.333333,Arizona
4,1/19/22,75.541667,Arizona
4,1/20/22,63.75,Arizona
4,1/21/22,48.125,Arizona
4,1/22/22,47.416667,Arizona
4,1/23/22,49.875,Arizona
4,1/24/22,58.416667,Arizona
4,1/25/22,42.333333,Arizona
4,1/26/22,40.458333,Arizona
4,1/27/22,32.375,Arizona
4,1/28/22,33.541667,Arizona
4,1/29/22,34.25,Arizona
4,1/30/22,39.875,Arizona
4,1/31/22,42.416667,Arizona
4,2/1/22,35.166667,Arizona
4,2/2/22,50.541667,Arizona
4,2/3/22,48.208333,Arizona
4,2/4/22,33.875,Arizona
4,2/5/22,26.916667,Arizona
4,2/6/22,23.666667,Arizona
4,2/7/22,32.708333,Arizona
4,2/8/22,22.625,Arizona
4,2/9/22,23.291667,Arizona
4,2/10/22,22.375,Arizona
4,2/11/22,26.208333,Arizona
4,2/12/22,28.5,Arizona
4,2/13/22,25.75,Arizona
4,2/14/22,14.583333,Arizona
4,2/15/22,14.583333,Arizona
4,2/16/22,46.958333,Arizona
4,2/17/22,56.708333,Arizona
4,2/18/22,32.708333,Arizona
4,2/19/22,22.666667,Arizona
4,2/20/22,18.5,Arizona
4,2/21/22,31,Arizona
4,2/22/22,33.083333,Arizona
4,2/23/22,35.708333,Arizona
4,2/24/22,56.291667,Arizona
4,2/25/22,33.333333,Arizona
4,2/26/22,33.583333,Arizona
4,2/27/22,21.375,Arizona
4,2/28/22,16.875,Arizona
4,3/1/22,16.583333,Arizona
4,3/2/22,16.375,Arizona
4,3/3/22,19.458333,Arizona
4,3/4/22,21.333333,Arizona
4,3/5/22,38.541667,Arizona
4,3/6/22,36.958333,Arizona
4,3/7/22,27.458333,Arizona
4,3/8/22,33.708333,Arizona
4,3/9/22,24.5,Arizona
4,3/10/22,25.416667,Arizona
4,3/11/22,51.958333,Arizona
4,3/12/22,30.666667,Arizona
4,3/13/22,23.208333,Arizona
4,3/14/22,21.291667,Arizona
4,3/15/22,16.208333,Arizona
4,3/16/22,17.875,Arizona
4,3/17/22,27.333333,Arizona
4,3/18/22,14,Arizona
4,3/19/22,13.333333,Arizona
4,3/20/22,27.166667,Arizona
4,3/21/22,65.833333,Arizona
4,3/22/22,28.75,Arizona
4,3/23/22,29.916667,Arizona
4,3/24/22,16.625,Arizona
4,3/25/22,14.916667,Arizona
4,3/26/22,12.583333,Arizona
4,3/27/22,13.458333,Arizona
4,3/28/22,16.25,Arizona
4,3/29/22,60.541667,Arizona
4,3/30/22,60.333333,Arizona
4,3/31/22,41.416667,Arizona
4,4/1/22,31.125,Arizona
4,4/2/22,22.291667,Arizona
