Date Local,Arithmetic Mean,State Name
5/3/21,750.645833,Alabama
5/4/21,751.866667,Alabama
5/5/21,753.720833,Alabama
5/6/21,754.879167,Alabama
5/7/21,755.1875,Alabama
5/8/21,755.020833,Alabama
5/9/21,753.445833,Alabama
5/10/21,753.5875,Alabama
5/11/21,754.270833,Alabama
5/12/21,754.716667,Alabama
5/13/21,756.379167,Alabama
5/14/21,756.833333,Alabama
5/15/21,756.654167,Alabama
5/16/21,756.254167,Alabama
5/17/21,755.0125,Alabama
5/18/21,754.716667,Alabama
5/19/21,755.033333,Alabama
5/20/21,756.179167,Alabama
5/21/21,757.875,Alabama
5/22/21,758.104167,Alabama
5/23/21,756.825,Alabama
5/24/21,756.175,Alabama
5/25/21,756.254167,Alabama
5/26/21,756.083333,Alabama
5/27/21,754.525,Alabama
5/28/21,752.575,Alabama
5/29/21,752.520833,Alabama
5/30/21,755.175,Alabama
5/31/21,756.2625,Alabama
6/1/21,755.3875,Alabama
6/2/21,753.908333,Alabama
6/3/21,753.3625,Alabama
6/4/21,753.970833,Alabama
6/5/21,753.808333,Alabama
6/6/21,753.308333,Alabama
6/7/21,753.958333,Alabama
6/8/21,755.095833,Alabama
6/9/21,755.108333,Alabama
6/10/21,753.579167,Alabama
6/11/21,752.429167,Alabama
6/12/21,751.545833,Alabama
6/13/21,751.529167,Alabama
6/14/21,752.008333,Alabama
6/15/21,752.45,Alabama
6/16/21,753.120833,Alabama
6/17/21,753.379167,Alabama
6/18/21,753.833333,Alabama
6/19/21,750.858333,Alabama
6/20/21,752.391667,Alabama
6/21/21,753.045833,Alabama
6/22/21,752.920833,Alabama
6/23/21,754.245833,Alabama
6/24/21,754.904167,Alabama
6/25/21,755.025,Alabama
6/26/21,754.479167,Alabama
6/27/21,754.533333,Alabama
6/28/21,755.283333,Alabama
6/29/21,755.908333,Alabama
6/30/21,755.241667,Alabama
10/1/21,754.641667,Alabama
10/2/21,754.533333,Alabama
10/3/21,753.141667,Alabama
10/4/21,752.004167,Alabama
10/5/21,751.979167,Alabama
10/6/21,752.941667,Alabama
10/7/21,753.641667,Alabama
10/8/21,753.591667,Alabama
10/9/21,753.008333,Alabama
10/10/21,752.179167,Alabama
10/11/21,752.076471,Alabama
10/12/21,753.091667,Alabama
10/13/21,752.879167,Alabama
10/14/21,752.379167,Alabama
10/15/21,752.15,Alabama
10/16/21,753.908333,Alabama
10/17/21,755.8375,Alabama
10/18/21,755.433333,Alabama
10/19/21,755.5375,Alabama
10/20/21,755.695833,Alabama
10/21/21,754.7125,Alabama
10/22/21,753.654167,Alabama
10/23/21,753.441667,Alabama
10/24/21,752.933333,Alabama
10/25/21,751.5875,Alabama
10/26/21,752.070833,Alabama
10/27/21,749.5125,Alabama
10/28/21,745.941667,Alabama
10/29/21,747.429167,Alabama
10/30/21,750.025,Alabama
10/31/21,753.633333,Alabama
11/1/21,755.925,Alabama
11/2/21,756.158333,Alabama
11/3/21,755.791667,Alabama
11/4/21,755.233333,Alabama
11/5/21,755.316667,Alabama
11/6/21,755.825,Alabama
11/7/21,756.15,Alabama
11/8/21,756.95,Alabama
11/9/21,756.883333,Alabama
11/10/21,754.870833,Alabama
11/11/21,752.970833,Alabama
11/12/21,754.316667,Alabama
11/13/21,754.6375,Alabama
11/14/21,755.233333,Alabama
11/15/21,756.316667,Alabama
11/16/21,756.1375,Alabama
11/17/21,756.025,Alabama
11/18/21,756.5375,Alabama
11/19/21,758.070833,Alabama
11/20/21,757.295833,Alabama
11/21/21,755.6,Alabama
11/22/21,754.333333,Alabama
11/23/21,756.9625,Alabama
11/24/21,757.679167,Alabama
11/25/21,756.020833,Alabama
11/26/21,755.629167,Alabama
11/27/21,755.245833,Alabama
11/28/21,754.4,Alabama
11/29/21,755.479167,Alabama
11/30/21,756.191667,Alabama
12/1/21,755.733333,Alabama
12/2/21,755.25,Alabama
12/3/21,754.729167,Alabama
12/4/21,754.833333,Alabama
12/5/21,754.466667,Alabama
12/6/21,753.645833,Alabama
12/7/21,753.604167,Alabama
12/8/21,753.304167,Alabama
12/9/21,753.758333,Alabama
12/10/21,753.008333,Alabama
12/11/21,753.195833,Alabama
12/12/21,756.979167,Alabama
12/13/21,758.208333,Alabama
12/14/21,758.683333,Alabama
12/15/21,757.5625,Alabama
12/16/21,755.845833,Alabama
12/17/21,754.970833,Alabama
12/18/21,752.920833,Alabama
12/19/21,754.341667,Alabama
12/20/21,755.041667,Alabama
12/21/21,752.516667,Alabama
12/22/21,754.0625,Alabama
12/23/21,756.091667,Alabama
12/24/21,754.891667,Alabama
12/25/21,753.258333,Alabama
12/26/21,753.720833,Alabama
12/27/21,752.779167,Alabama
12/28/21,751.245833,Alabama
12/29/21,751.108333,Alabama
12/30/21,751.691667,Alabama
12/31/21,752.0625,Alabama
1/1/21,988.8125,Alabama
1/2/21,993.066667,Alabama
1/3/21,995.3375,Alabama
1/4/21,993.741667,Alabama
1/5/21,995.133333,Alabama
1/6/21,997.291667,Alabama
1/7/21,989.883333,Alabama
1/8/21,993.425,Alabama
1/9/21,999.233333,Alabama
1/10/21,1001.179167,Alabama
1/11/21,999.658333,Alabama
1/12/21,1001.358333,Alabama
1/13/21,997.166667,Alabama
1/14/21,988.595833,Alabama
1/15/21,984.2875,Alabama
1/16/21,988.675,Alabama
1/17/21,990.204167,Alabama
1/18/21,995.595833,Alabama
1/19/21,1001.833333,Alabama
1/20/21,1001.279167,Alabama
1/21/21,991.458333,Alabama
1/22/21,991.9625,Alabama
1/23/21,997.279167,Alabama
1/24/21,994.6875,Alabama
1/25/21,986.079167,Alabama
1/26/21,988.433333,Alabama
1/27/21,994.283333,Alabama
1/28/21,1007.120833,Alabama
1/29/21,1003.241667,Alabama
1/30/21,995.141667,Alabama
1/31/21,987.216667,Alabama
2/1/21,994.445833,Alabama
2/2/21,995.979167,Alabama
2/3/21,995.508333,Alabama
2/4/21,989.1125,Alabama
2/5/21,990.029167,Alabama
2/6/21,990.925,Alabama
2/7/21,993.779167,Alabama
2/8/21,996.75,Alabama
2/9/21,995.8625,Alabama
2/10/21,995.254167,Alabama
2/11/21,991.704167,Alabama
2/12/21,993.866667,Alabama
2/13/21,992.829167,Alabama
2/14/21,993.695833,Alabama
2/15/21,987.745833,Alabama
2/16/21,987.2,Alabama
2/17/21,991.7375,Alabama
2/18/21,994.420833,Alabama
2/19/21,1000.716667,Alabama
2/20/21,1004.3,Alabama
2/21/21,1001.429167,Alabama
2/22/21,994.908333,Alabama
2/23/21,994.691667,Alabama
2/24/21,994.2625,Alabama
2/25/21,996.479167,Alabama
2/26/21,993.316667,Alabama
2/27/21,994.404167,Alabama
2/28/21,991.970833,Alabama
3/1/21,995.354167,Alabama
3/2/21,997.2875,Alabama
3/3/21,994.85,Alabama
3/4/21,995.220833,Alabama
3/5/21,994.9125,Alabama
3/6/21,998.054167,Alabama
3/7/21,1004.479167,Alabama
3/8/21,1007.825,Alabama
3/9/21,1006.233333,Alabama
3/10/21,1003.025,Alabama
3/11/21,1002.504167,Alabama
3/12/21,1001.816667,Alabama
3/13/21,998.7625,Alabama
3/14/21,994.520833,Alabama
3/15/21,991.3375,Alabama
3/16/21,989.825,Alabama
3/17/21,986.8,Alabama
3/18/21,985.5375,Alabama
3/19/21,995.858333,Alabama
3/20/21,1002.2,Alabama
3/21/21,1000.383333,Alabama
3/30/21,997.71,Alabama
3/31/21,999.420833,Alabama
4/1/21,1007.4625,Alabama
4/2/21,1009.758333,Alabama
4/3/21,1008.670833,Alabama
4/4/21,1004.595833,Alabama
4/5/21,999.995833,Alabama
4/6/21,998.075,Alabama
4/7/21,994.908333,Alabama
4/8/21,989.7,Alabama
4/9/21,991.683333,Alabama
4/10/21,985.891667,Alabama
4/11/21,986.383333,Alabama
4/12/21,991.804167,Alabama
4/13/21,996.775,Alabama
4/14/21,996.808333,Alabama
4/15/21,993.970833,Alabama
4/16/21,992.454167,Alabama
4/17/21,991.720833,Alabama
4/18/21,993.933333,Alabama
4/19/21,995.229167,Alabama
4/20/21,994.529167,Alabama
4/21/21,1000.433333,Alabama
4/22/21,1002.104167,Alabama
4/23/21,998.4,Alabama
4/24/21,987.366667,Alabama
4/25/21,995.995833,Alabama
4/26/21,997.691667,Alabama
4/27/21,998.108333,Alabama
4/28/21,996.654167,Alabama
4/29/21,995.266667,Alabama
4/30/21,998.833333,Alabama
5/1/21,997.3875,Alabama
5/2/21,991.045833,Alabama
5/3/21,988.541667,Alabama
5/4/21,991.029167,Alabama
5/5/21,996.083333,Alabama
5/6/21,999.016667,Alabama
5/7/21,999.8875,Alabama
5/8/21,998.308333,Alabama
5/9/21,993.945833,Alabama
5/10/21,995.870833,Alabama
5/11/21,998.125,Alabama
5/12/21,1000.325,Alabama
5/13/21,1003.370833,Alabama
5/14/21,1003.3875,Alabama
5/15/21,1002.608333,Alabama
5/16/21,1001.716667,Alabama
5/17/21,999.620833,Alabama
5/18/21,1000.116667,Alabama
5/19/21,1001.208333,Alabama
5/20/21,1003.704167,Alabama
5/21/21,1006.775,Alabama
5/22/21,1006.433333,Alabama
5/23/21,1002.7625,Alabama
5/24/21,1000.7625,Alabama
5/25/21,1000.633333,Alabama
5/26/21,1000.35,Alabama
5/27/21,998.74,Alabama
9/7/21,744.11,Alabama
9/8/21,744.383333,Alabama
9/9/21,987,Alabama
11/16/21,1000.963636,Alabama
11/17/21,1001.666667,Alabama
11/18/21,1004.633333,Alabama
11/19/21,1007.908333,Alabama
11/20/21,1005.995833,Alabama
11/21/21,1001.133333,Alabama
11/22/21,999.108333,Alabama
11/23/21,1004.025,Alabama
11/24/21,1005.408333,Alabama
11/25/21,1001.691667,Alabama
11/26/21,1001.870833,Alabama
11/27/21,999.370833,Alabama
11/28/21,997.5875,Alabama
11/29/21,1000.641667,Alabama
11/30/21,1000.908333,Alabama
12/1/21,999.929167,Alabama
12/2/21,999.020833,Alabama
12/3/21,998.291667,Alabama
12/4/21,998.891667,Alabama
12/5/21,997.691667,Alabama
12/6/21,997.165217,Alabama
12/7/21,998.85,Alabama
12/8/21,996.791667,Alabama
12/9/21,997.233333,Alabama
12/10/21,994.754167,Alabama
12/11/21,995.554167,Alabama
12/12/21,1004.975,Alabama
12/13/21,1007.3125,Alabama
12/14/21,1008.0125,Alabama
12/15/21,1006.004167,Alabama
12/16/21,1001.683333,Alabama
12/17/21,1000.483333,Alabama
12/18/21,995.5125,Alabama
12/19/21,1000.441667,Alabama
12/20/21,1001.425,Alabama
12/21/21,995.208333,Alabama
12/22/21,997.55,Alabama
12/23/21,1001.345833,Alabama
12/24/21,997.5625,Alabama
12/25/21,994.275,Alabama
12/26/21,995.925,Alabama
12/27/21,995.32,Alabama
12/28/21,990.766667,Alabama
12/29/21,990.1,Alabama
12/30/21,992.229167,Alabama
12/31/21,992.441667,Alabama
1/1/21,992.208333,Alabama
1/2/21,996.258333,Alabama
1/3/21,998.45,Alabama
1/4/21,996.866667,Alabama
1/5/21,998.25,Alabama
1/6/21,1000.35,Alabama
1/7/21,992.741667,Alabama
1/8/21,996.425,Alabama
1/9/21,1002.2125,Alabama
1/10/21,1004.366667,Alabama
1/11/21,1002.704167,Alabama
1/12/21,1004.329167,Alabama
1/13/21,999.479167,Alabama
1/14/21,990.9,Alabama
1/15/21,987.408333,Alabama
1/16/21,991.683333,Alabama
1/17/21,993.254167,Alabama
1/18/21,998.65,Alabama
1/19/21,1004.945833,Alabama
1/20/21,1004.466667,Alabama
1/21/21,994.645833,Alabama
1/22/21,995.158333,Alabama
1/23/21,1000.3875,Alabama
1/24/21,997.866667,Alabama
1/25/21,989.470833,Alabama
1/26/21,991.891667,Alabama
1/27/21,997.566667,Alabama
1/28/21,1010.229167,Alabama
1/29/21,1006.0875,Alabama
1/30/21,998.2,Alabama
1/31/21,990.4875,Alabama
2/1/21,997.4625,Alabama
2/2/21,999.108333,Alabama
2/3/21,998.608333,Alabama
2/4/21,992.091667,Alabama
2/5/21,993.129167,Alabama
2/6/21,993.891667,Alabama
2/7/21,996.8125,Alabama
2/8/21,1000.095833,Alabama
2/9/21,999.133333,Alabama
2/10/21,998.5125,Alabama
2/11/21,995.0375,Alabama
2/12/21,996.891667,Alabama
2/13/21,995.825,Alabama
2/14/21,996.679167,Alabama
2/15/21,991.183333,Alabama
2/16/21,999.608333,Alabama
2/17/21,999.341667,Alabama
2/18/21,997.479167,Alabama
2/19/21,1004.275,Alabama
2/20/21,1007.395833,Alabama
2/21/21,1004.479167,Alabama
2/22/21,998.154167,Alabama
2/23/21,997.9,Alabama
2/24/21,997.529167,Alabama
2/25/21,999.816667,Alabama
2/26/21,996.604167,Alabama
2/27/21,997.895833,Alabama
2/28/21,995.504167,Alabama
3/1/21,998.820833,Alabama
3/2/21,1000.408333,Alabama
3/3/21,998.058333,Alabama
3/4/21,998.814286,Alabama
3/5/21,999.083333,Alabama
3/6/21,1002.216667,Alabama
3/7/21,1008.545833,Alabama
3/8/21,1011.945833,Alabama
3/9/21,1010.4,Alabama
3/10/21,1007.258333,Alabama
3/11/21,1006.745833,Alabama
3/12/21,1006.154167,Alabama
3/13/21,1003.166667,Alabama
3/14/21,998.920833,Alabama
3/15/21,995.691667,Alabama
3/16/21,994.254167,Alabama
3/17/21,991.1875,Alabama
3/18/21,989.966667,Alabama
3/19/21,1000.2,Alabama
3/20/21,1006.3875,Alabama
3/21/21,1004.5875,Alabama
3/22/21,999.145833,Alabama
3/23/21,993.875,Alabama
3/24/21,993.241667,Alabama
3/25/21,990.041667,Alabama
3/26/21,997.3,Alabama
3/27/21,996.5125,Alabama
3/28/21,997.291667,Alabama
3/29/21,1002.308333,Alabama
3/30/21,999.504167,Alabama
3/31/21,999.779167,Alabama
4/1/21,1007.520833,Alabama
4/2/21,1009.745833,Alabama
4/3/21,1008.695833,Alabama
4/4/21,1004.741667,Alabama
4/5/21,1000.25,Alabama
4/6/21,998.4,Alabama
4/7/21,995.275,Alabama
4/8/21,990.15,Alabama
4/9/21,991.966667,Alabama
4/10/21,986.3375,Alabama
4/11/21,986.783333,Alabama
4/12/21,992.1375,Alabama
4/13/21,997.108333,Alabama
4/14/21,997.104167,Alabama
4/15/21,994.245833,Alabama
4/16/21,992.7,Alabama
4/17/21,992.033333,Alabama
4/18/21,994.208333,Alabama
4/19/21,995.4625,Alabama
4/20/21,994.845833,Alabama
4/21/21,1000.5875,Alabama
4/22/21,1002.245833,Alabama
4/23/21,998.065,Alabama
4/24/21,987.716667,Alabama
4/25/21,996.291667,Alabama
4/26/21,998.033333,Alabama
4/27/21,998.475,Alabama
4/28/21,997.129167,Alabama
4/29/21,995.745833,Alabama
4/30/21,999.2625,Alabama
5/1/21,997.745833,Alabama
5/2/21,991.366667,Alabama
5/3/21,989.052174,Alabama
5/4/21,991.5625,Alabama
5/5/21,996.5375,Alabama
5/6/21,998.308696,Alabama
5/7/21,1000.175,Alabama
5/8/21,998.679167,Alabama
5/9/21,994.341667,Alabama
5/10/21,996.275,Alabama
5/11/21,998.504167,Alabama
5/12/21,1000.641667,Alabama
5/13/21,1003.645833,Alabama
5/14/21,1003.6625,Alabama
5/15/21,1002.9625,Alabama
5/16/21,1002.091667,Alabama
5/17/21,999.958333,Alabama
5/18/21,1000.420833,Alabama
5/19/21,1001.575,Alabama
5/20/21,1004.020833,Alabama
5/21/21,1007.079167,Alabama
5/22/21,1006.775,Alabama
5/23/21,1003.2125,Alabama
5/24/21,1001.266667,Alabama
5/25/21,1001.195833,Alabama
5/26/21,1000.875,Alabama
5/27/21,997.425,Alabama
5/28/21,992.941667,Alabama
5/29/21,995.566667,Alabama
5/30/21,1000.829167,Alabama
5/31/21,1002.958333,Alabama
6/1/21,1000.525,Alabama
6/2/21,996.570833,Alabama
6/3/21,995.391667,Alabama
6/4/21,997.2625,Alabama
6/5/21,996.879167,Alabama
6/6/21,996.6625,Alabama
6/7/21,997.595833,Alabama
6/8/21,999.458333,Alabama
6/9/21,998.7125,Alabama
6/10/21,995.479167,Alabama
6/11/21,993.016667,Alabama
6/12/21,991.670833,Alabama
6/13/21,992.445833,Alabama
6/14/21,993.025,Alabama
6/15/21,994.616667,Alabama
6/16/21,996.6,Alabama
6/17/21,997.108333,Alabama
6/18/21,997.2375,Alabama
6/19/21,992.4875,Alabama
6/20/21,991.7375,Alabama
6/21/21,993.095833,Alabama
6/22/21,994.841667,Alabama
6/23/21,998.8,Alabama
6/24/21,999.879167,Alabama
6/25/21,1000.3875,Alabama
6/26/21,999.016667,Alabama
6/27/21,999.483333,Alabama
6/28/21,1001.025,Alabama
6/29/21,1001.95,Alabama
6/30/21,1000.425,Alabama
7/1/21,996.016667,Alabama
7/2/21,992.65,Alabama
7/3/21,994.420833,Alabama
7/4/21,995.65,Alabama
7/5/21,996.9125,Alabama
7/6/21,997.9875,Alabama
7/7/21,995.820833,Alabama
7/8/21,995.916667,Alabama
7/9/21,999.079167,Alabama
7/10/21,998.408333,Alabama
7/11/21,991.079167,Alabama
7/12/21,999.866667,Alabama
7/13/21,1003.254167,Alabama
7/14/21,1003.479167,Alabama
7/15/21,1001.420833,Alabama
7/16/21,999.654167,Alabama
7/17/21,1000.504167,Alabama
7/18/21,999.95,Alabama
7/19/21,996.641667,Alabama
7/20/21,994.4625,Alabama
7/21/21,996.954167,Alabama
7/22/21,999.858333,Alabama
7/23/21,999.258333,Alabama
7/24/21,997.433333,Alabama
7/25/21,995.6125,Alabama
7/26/21,995.041667,Alabama
7/27/21,995.925,Alabama
7/28/21,996.720833,Alabama
7/29/21,996.929167,Alabama
7/30/21,996.791667,Alabama
7/31/21,996.179167,Alabama
8/1/21,995.425,Alabama
8/2/21,996.229167,Alabama
8/3/21,994.913636,Alabama
8/4/21,996,Alabama
8/5/21,998.2875,Alabama
8/6/21,998.975,Alabama
8/7/21,997.954167,Alabama
8/8/21,998.166667,Alabama
8/9/21,999.241667,Alabama
8/10/21,1000.733333,Alabama
8/11/21,1000.7,Alabama
8/12/21,998.7125,Alabama
8/13/21,1000.566667,Alabama
8/14/21,999.604167,Alabama
8/15/21,997.329167,Alabama
8/16/21,995.304167,Alabama
8/17/21,994.3375,Alabama
8/18/21,999.070833,Alabama
8/19/21,999.0125,Alabama
8/20/21,995.108333,Alabama
8/21/21,993.991667,Alabama
8/22/21,994.55,Alabama
8/23/21,995.4375,Alabama
8/24/21,996.375,Alabama
8/25/21,998.141667,Alabama
8/26/21,999.4375,Alabama
8/27/21,998.895833,Alabama
8/28/21,999.845833,Alabama
8/29/21,998.7875,Alabama
8/30/21,992.291667,Alabama
8/31/21,984.05,Alabama
9/1/21,989.570833,Alabama
9/2/21,993.829167,Alabama
9/3/21,996.641667,Alabama
9/4/21,996.3,Alabama
9/5/21,993.8875,Alabama
9/6/21,993.916667,Alabama
9/7/21,993.8875,Alabama
9/8/21,992.191667,Alabama
9/9/21,994.541667,Alabama
9/10/21,998.9,Alabama
9/11/21,1001.75,Alabama
9/12/21,1003.291667,Alabama
9/13/21,1001.475,Alabama
9/14/21,997.475,Alabama
9/15/21,994.829167,Alabama
9/16/21,995.1625,Alabama
9/17/21,998.041667,Alabama
9/18/21,998.2625,Alabama
9/19/21,996.85,Alabama
9/20/21,993.683333,Alabama
9/21/21,984.6125,Alabama
9/22/21,994.9,Alabama
9/23/21,995.829167,Alabama
9/24/21,998.641667,Alabama
9/25/21,996.35,Alabama
9/26/21,997.9,Alabama
9/27/21,995.966667,Alabama
9/28/21,992.395833,Alabama
9/29/21,990.629167,Alabama
9/30/21,995.8,Alabama
10/1/21,980.870833,Alabama
10/2/21,991.658333,Alabama
10/3/21,993.108333,Alabama
10/4/21,988.129167,Alabama
10/5/21,993.079167,Alabama
10/6/21,997.416667,Alabama
10/7/21,987.670833,Alabama
10/8/21,981.216667,Alabama
10/9/21,967.670833,Alabama
10/10/21,992.054167,Alabama
10/11/21,994.325,Alabama
10/12/21,996.8625,Alabama
10/13/21,996.783333,Alabama
10/14/21,995.6375,Alabama
10/15/21,994.220833,Alabama
10/16/21,988.8,Alabama
10/17/21,1003.045833,Alabama
10/18/21,1001.95,Alabama
10/19/21,1002.558333,Alabama
10/20/21,1002.6375,Alabama
10/21/21,999.141667,Alabama
10/22/21,998.033333,Alabama
10/23/21,997.766667,Alabama
10/24/21,997.045833,Alabama
10/25/21,993.254167,Alabama
10/26/21,995.0625,Alabama
10/27/21,990.275,Alabama
10/28/21,980.195833,Alabama
10/29/21,981.595833,Alabama
10/30/21,987.95,Alabama
10/31/21,997.104167,Alabama
11/1/21,1003.025,Alabama
11/2/21,1004.204167,Alabama
11/3/21,1003.975,Alabama
11/4/21,1002.75,Alabama
11/5/21,1003.266667,Alabama
11/6/21,1003.191667,Alabama
11/7/21,1002.916667,Alabama
11/8/21,1004.025,Alabama
11/9/21,1003.6125,Alabama
11/10/21,999.883333,Alabama
11/11/21,995.579167,Alabama
11/12/21,998.304167,Alabama
11/13/21,999.2375,Alabama
11/14/21,999.141667,Alabama
11/15/21,1002.204167,Alabama
11/16/21,1001.25,Alabama
11/17/21,1001.945833,Alabama
11/18/21,1005.079167,Alabama
11/19/21,1006.966667,Alabama
11/20/21,1005.791667,Alabama
11/21/21,1000.816667,Alabama
11/22/21,997.120833,Alabama
11/23/21,1004.491667,Alabama
11/24/21,1005.804167,Alabama
11/25/21,1002.179167,Alabama
11/26/21,1002.395833,Alabama
11/27/21,999.854167,Alabama
11/28/21,998.125,Alabama
11/29/21,1001.195833,Alabama
11/30/21,1001.1375,Alabama
12/1/21,1000.128571,Alabama
12/2/21,999.320833,Alabama
12/3/21,998.2375,Alabama
12/4/21,999.370833,Alabama
12/5/21,998.15,Alabama
12/6/21,997.495833,Alabama
12/7/21,999.304167,Alabama
12/8/21,997.275,Alabama
12/9/21,997.604167,Alabama
12/10/21,995.116667,Alabama
12/11/21,995.995833,Alabama
12/12/21,1005.345833,Alabama
12/13/21,1007.4625,Alabama
12/14/21,1005.866667,Alabama
12/15/21,1006.609091,Alabama
12/16/21,999.81875,Alabama
12/17/21,999.275,Alabama
12/18/21,994.279167,Alabama
12/19/21,999.204167,Alabama
12/20/21,1000.2,Alabama
12/21/21,994.016667,Alabama
12/22/21,996.391667,Alabama
12/23/21,1000.091667,Alabama
12/24/21,996.470833,Alabama
12/25/21,993.166667,Alabama
12/26/21,994.8,Alabama
12/27/21,992.9,Alabama
12/28/21,989.3625,Alabama
12/29/21,989.058333,Alabama
12/30/21,991.108333,Alabama
12/31/21,991.241667,Alabama
1/1/21,976.7875,Alaska
1/2/21,967.916667,Alaska
1/3/21,970.233333,Alaska
1/4/21,970.683333,Alaska
1/5/21,964.741667,Alaska
1/6/21,963.554167,Alaska
1/7/21,973.795833,Alaska
1/8/21,976.9125,Alaska
1/9/21,979.233333,Alaska
1/10/21,962.629167,Alaska
1/11/21,959.620833,Alaska
1/12/21,962.283333,Alaska
1/13/21,979.291667,Alaska
1/14/21,985.7875,Alaska
1/15/21,974.841667,Alaska
1/16/21,981.675,Alaska
1/17/21,981.125,Alaska
1/18/21,974.958333,Alaska
1/19/21,984.125,Alaska
1/20/21,997.733333,Alaska
1/21/21,999.833333,Alaska
1/22/21,996.1125,Alaska
1/23/21,985.354167,Alaska
1/24/21,995.9625,Alaska
1/25/21,997.895833,Alaska
1/26/21,1007.833333,Alaska
1/27/21,998.845833,Alaska
1/28/21,982.625,Alaska
1/29/21,980.466667,Alaska
1/30/21,997.954167,Alaska
1/31/21,1009.116667,Alaska
2/1/21,1012.945833,Alaska
2/2/21,1002.841667,Alaska
2/3/21,997.2875,Alaska
2/4/21,1009.004167,Alaska
2/5/21,1013.1875,Alaska
2/6/21,1013.291667,Alaska
2/7/21,1016.958333,Alaska
2/8/21,1022.133333,Alaska
2/9/21,1017.241667,Alaska
2/10/21,1010.895833,Alaska
2/11/21,1003.441667,Alaska
2/12/21,1001.625,Alaska
2/13/21,993.120833,Alaska
2/14/21,986.575,Alaska
